interval_start_utc,interval_end_utc,market,location,location_type,lmp,energy,congestion,loss
2025-02-02 22:55:00+00:00,2025-02-02 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,165.22,125.35,33.98,5.89
2025-02-03 01:10:00+00:00,2025-02-03 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,137.63,112.78,19.77,5.08
2025-02-03 03:25:00+00:00,2025-02-03 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,131.17,125.65,-0.0,5.52
2025-02-03 04:55:00+00:00,2025-02-03 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,250.0,244.85,-0.0,5.15
2025-02-03 07:10:00+00:00,2025-02-03 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,171.44,168.08,-0.0,3.36
2025-02-03 09:25:00+00:00,2025-02-03 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,146.22,142.8,-0.0,3.42
2025-02-03 11:40:00+00:00,2025-02-03 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,176.34,167.63,-0.0,8.71
2025-02-03 13:55:00+00:00,2025-02-03 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,179.89,116.15,56.42,7.32
2025-02-03 16:10:00+00:00,2025-02-03 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,255.17,243.25,-0.0,11.92
2025-02-03 18:25:00+00:00,2025-02-03 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,115.96,110.3,-0.29,5.95
2025-02-03 20:40:00+00:00,2025-02-03 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,117.29,111.5,-0.0,5.79
2025-02-03 22:55:00+00:00,2025-02-03 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,99.43,93.36,-0.0,6.07
2025-02-04 01:10:00+00:00,2025-02-04 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,112.49,106.53,-0.0,5.96
2025-02-04 03:25:00+00:00,2025-02-04 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,98.4,94.61,-0.0,3.79
2025-02-04 04:55:00+00:00,2025-02-04 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,82.86,79.98,-0.0,2.88
2025-02-04 07:10:00+00:00,2025-02-04 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,54.78,53.19,-0.0,1.59
2025-02-04 09:25:00+00:00,2025-02-04 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,74.44,72.34,-0.0,2.1
2025-02-04 11:40:00+00:00,2025-02-04 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,85.65,81.96,-0.0,3.69
2025-02-04 13:55:00+00:00,2025-02-04 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,105.37,99.03,-0.0,6.34
2025-02-04 16:10:00+00:00,2025-02-04 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,80.1,76.43,-0.0,3.67
2025-02-04 18:25:00+00:00,2025-02-04 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,76.04,72.84,-0.0,3.2
2025-02-04 20:40:00+00:00,2025-02-04 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,100.25,96.5,-1.26,5.01
2025-02-04 22:55:00+00:00,2025-02-04 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,91.63,44.47,43.51,3.65
2025-02-05 01:10:00+00:00,2025-02-05 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,79.27,74.21,-0.13,5.19
2025-02-05 03:25:00+00:00,2025-02-05 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,53.42,50.01,0.76,2.65
2025-02-05 04:55:00+00:00,2025-02-05 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,205.66,198.71,-0.0,6.95
2025-02-05 07:10:00+00:00,2025-02-05 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,126.02,122.35,-0.0,3.67
2025-02-05 09:25:00+00:00,2025-02-05 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,128.54,124.44,-0.0,4.1
2025-02-05 11:40:00+00:00,2025-02-05 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,152.56,146.98,-0.0,5.58
2025-02-05 13:55:00+00:00,2025-02-05 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,158.98,151.56,-0.0,7.42
2025-02-05 16:10:00+00:00,2025-02-05 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,96.62,91.91,-0.34,5.05
2025-02-05 18:25:00+00:00,2025-02-05 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,103.88,100.17,-1.59,5.3
2025-02-05 20:40:00+00:00,2025-02-05 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,121.36,116.59,-1.76,6.53
2025-02-05 22:55:00+00:00,2025-02-05 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,181.55,170.95,-0.0,10.6
2025-02-06 01:10:00+00:00,2025-02-06 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,154.43,145.27,-0.0,9.16
2025-02-06 03:25:00+00:00,2025-02-06 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,136.54,130.78,-0.26,6.02
2025-02-06 04:55:00+00:00,2025-02-06 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,127.25,121.19,-0.0,6.06
2025-02-06 07:10:00+00:00,2025-02-06 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,96.1,92.31,-0.0,3.79
2025-02-06 09:25:00+00:00,2025-02-06 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,91.68,88.32,-0.0,3.36
2025-02-06 11:40:00+00:00,2025-02-06 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,77.95,73.13,-0.0,4.82
2025-02-06 13:55:00+00:00,2025-02-06 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,114.93,91.92,15.65,7.36
2025-02-06 16:10:00+00:00,2025-02-06 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,141.23,131.26,-0.0,9.97
2025-02-06 18:25:00+00:00,2025-02-06 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,147.32,55.71,86.99,4.62
2025-02-06 20:40:00+00:00,2025-02-06 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,51.26,46.82,0.79,3.65
2025-02-06 22:55:00+00:00,2025-02-06 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,70.38,65.9,-0.0,4.48
2025-02-07 01:10:00+00:00,2025-02-07 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,81.89,77.03,-0.0,4.86
2025-02-07 03:25:00+00:00,2025-02-07 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,72.76,68.51,-0.0,4.25
2025-02-07 04:55:00+00:00,2025-02-07 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,64.88,61.91,-0.0,2.97
2025-02-07 07:10:00+00:00,2025-02-07 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,67.85,65.24,-0.0,2.61
2025-02-07 09:25:00+00:00,2025-02-07 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,68.22,65.66,-0.0,2.56
2025-02-07 11:40:00+00:00,2025-02-07 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,85.29,67.98,13.98,3.33
2025-02-07 13:55:00+00:00,2025-02-07 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,71.69,68.15,-0.0,3.54
2025-02-07 16:10:00+00:00,2025-02-07 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,56.23,52.83,0.07,3.33
2025-02-07 18:25:00+00:00,2025-02-07 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,56.5,53.45,-0.0,3.05
2025-02-07 20:40:00+00:00,2025-02-07 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,76.22,72.73,-0.0,3.49
2025-02-07 22:55:00+00:00,2025-02-07 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,104.12,96.33,1.43,6.36
2025-02-08 01:10:00+00:00,2025-02-08 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,110.73,99.75,3.79,7.19
2025-02-08 03:10:00+00:00,2025-02-08 03:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,112.25,106.7,-0.0,5.55
2025-02-08 03:55:00+00:00,2025-02-08 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,104.31,98.88,-0.0,5.43
2025-02-08 04:55:00+00:00,2025-02-08 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,56.82,39.89,14.5,2.43
2025-02-08 07:10:00+00:00,2025-02-08 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,51.63,47.77,0.99,2.87
2025-02-08 09:25:00+00:00,2025-02-08 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,57.34,37.23,17.88,2.23
2025-02-08 11:40:00+00:00,2025-02-08 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,98.1,85.36,8.22,4.52
2025-02-08 13:55:00+00:00,2025-02-08 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,89.48,84.17,-0.0,5.31
2025-02-08 16:10:00+00:00,2025-02-08 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,98.77,92.66,-0.0,6.11
2025-02-08 18:25:00+00:00,2025-02-08 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,67.76,63.5,-0.0,4.26
2025-02-08 20:40:00+00:00,2025-02-08 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,70.23,66.0,-0.0,4.23
2025-02-08 22:55:00+00:00,2025-02-08 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,99.9,85.61,8.21,6.08
2025-02-09 01:10:00+00:00,2025-02-09 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,99.69,80.24,13.43,6.02
2025-02-09 03:25:00+00:00,2025-02-09 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,92.39,87.24,-0.0,5.15
2025-02-09 04:55:00+00:00,2025-02-09 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,112.06,106.73,-0.0,5.33
2025-02-09 07:10:00+00:00,2025-02-09 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,107.18,103.46,-0.0,3.72
2025-02-09 09:25:00+00:00,2025-02-09 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,97.3,93.92,-0.0,3.38
2025-02-09 11:40:00+00:00,2025-02-09 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,97.73,93.43,-0.0,4.3
2025-02-09 13:55:00+00:00,2025-02-09 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,106.14,99.67,-0.0,6.47
2025-02-09 16:10:00+00:00,2025-02-09 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,109.07,102.22,-0.0,6.85
2025-02-09 18:25:00+00:00,2025-02-09 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,113.06,106.86,-0.0,6.2
2025-02-09 20:40:00+00:00,2025-02-09 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,69.91,55.83,10.01,4.07
2025-02-09 22:55:00+00:00,2025-02-09 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,136.09,81.38,49.17,5.54
2025-02-10 01:10:00+00:00,2025-02-10 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,90.22,70.36,14.73,5.13
2025-02-10 03:25:00+00:00,2025-02-10 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,83.03,54.88,24.75,3.4
2025-02-10 04:55:00+00:00,2025-02-10 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,78.82,75.07,-0.0,3.75
2025-02-10 07:10:00+00:00,2025-02-10 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,78.97,75.5,-0.0,3.47
2025-02-10 09:25:00+00:00,2025-02-10 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,98.6,94.45,-0.0,4.15
2025-02-10 11:40:00+00:00,2025-02-10 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,118.91,111.86,-0.0,7.05
2025-02-10 13:55:00+00:00,2025-02-10 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,114.46,106.87,-0.0,7.59
2025-02-10 16:10:00+00:00,2025-02-10 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,124.29,97.68,18.6,8.01
2025-02-10 18:25:00+00:00,2025-02-10 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,149.52,99.37,41.91,8.24
2025-02-10 20:40:00+00:00,2025-02-10 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,153.54,90.57,56.27,6.7
2025-02-10 22:55:00+00:00,2025-02-10 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,157.65,69.94,82.25,5.46
2025-02-11 01:10:00+00:00,2025-02-11 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,191.28,137.33,44.06,9.89
2025-02-11 03:25:00+00:00,2025-02-11 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,119.47,111.35,-0.0,8.12
2025-02-11 04:55:00+00:00,2025-02-11 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,129.36,109.58,12.44,7.34
2025-02-11 07:10:00+00:00,2025-02-11 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,134.98,96.07,32.57,6.34
2025-02-11 09:25:00+00:00,2025-02-11 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,108.12,67.22,36.4,4.5
2025-02-11 11:40:00+00:00,2025-02-11 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,130.96,98.78,25.37,6.81
2025-02-11 13:55:00+00:00,2025-02-11 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,179.04,167.17,-0.0,11.87
2025-02-11 16:10:00+00:00,2025-02-11 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,158.3,116.11,32.9,9.29
2025-02-11 18:25:00+00:00,2025-02-11 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,118.01,99.85,10.37,7.79
2025-02-11 20:40:00+00:00,2025-02-11 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,150.53,113.46,28.56,8.51
2025-02-11 22:55:00+00:00,2025-02-11 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,153.03,140.91,-0.0,12.12
2025-02-12 01:10:00+00:00,2025-02-12 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,198.45,184.6,-0.0,13.85
2025-02-12 03:25:00+00:00,2025-02-12 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,148.78,139.57,-0.0,9.21
2025-02-12 04:55:00+00:00,2025-02-12 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,155.37,124.25,23.54,7.58
2025-02-12 07:10:00+00:00,2025-02-12 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,128.15,113.7,8.54,5.91
2025-02-12 09:25:00+00:00,2025-02-12 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,137.34,122.73,8.84,5.77
2025-02-12 11:40:00+00:00,2025-02-12 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,129.51,74.98,50.71,3.82
2025-02-12 13:55:00+00:00,2025-02-12 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,223.6,160.02,53.18,10.4
2025-02-12 16:10:00+00:00,2025-02-12 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,147.78,138.25,-0.0,9.53
2025-02-12 18:25:00+00:00,2025-02-12 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,113.46,99.76,5.72,7.98
2025-02-12 20:40:00+00:00,2025-02-12 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,158.86,136.86,14.2,7.8
2025-02-12 22:55:00+00:00,2025-02-12 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,153.44,144.1,0.4,8.94
2025-02-13 01:10:00+00:00,2025-02-13 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,145.09,137.39,0.42,7.28
2025-02-13 03:25:00+00:00,2025-02-13 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,68.22,64.36,-0.0,3.86
2025-02-13 04:55:00+00:00,2025-02-13 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,58.08,32.86,23.25,1.97
2025-02-13 07:10:00+00:00,2025-02-13 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,40.83,34.83,3.95,2.05
2025-02-13 09:25:00+00:00,2025-02-13 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,61.8,38.97,20.53,2.3
2025-02-13 11:40:00+00:00,2025-02-13 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,82.96,54.7,24.43,3.83
2025-02-13 13:55:00+00:00,2025-02-13 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,195.93,182.43,-0.0,13.5
2025-02-13 16:10:00+00:00,2025-02-13 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,122.59,103.79,10.7,8.1
2025-02-13 18:25:00+00:00,2025-02-13 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,117.23,59.09,53.53,4.61
2025-02-13 20:40:00+00:00,2025-02-13 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,74.83,31.27,41.12,2.44
2025-02-13 22:55:00+00:00,2025-02-13 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,92.0,63.35,24.4,4.25
2025-02-14 01:10:00+00:00,2025-02-14 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,106.59,91.78,8.93,5.88
2025-02-14 03:25:00+00:00,2025-02-14 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,65.55,61.6,0.13,3.82
2025-02-14 04:55:00+00:00,2025-02-14 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,64.74,61.95,-0.0,2.79
2025-02-14 07:10:00+00:00,2025-02-14 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,63.57,60.89,-0.0,2.68
2025-02-14 09:25:00+00:00,2025-02-14 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,74.46,71.73,-0.0,2.73
2025-02-14 11:40:00+00:00,2025-02-14 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,75.46,48.0,24.43,3.03
2025-02-14 13:55:00+00:00,2025-02-14 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,65.27,61.23,-0.0,4.04
2025-02-14 16:10:00+00:00,2025-02-14 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,83.87,78.82,-0.0,5.05
2025-02-14 18:25:00+00:00,2025-02-14 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,86.28,80.94,-0.0,5.34
2025-02-14 20:40:00+00:00,2025-02-14 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,99.56,71.34,22.51,5.71
2025-02-14 22:55:00+00:00,2025-02-14 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,121.74,111.22,1.73,8.79
2025-02-15 01:10:00+00:00,2025-02-15 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,131.66,122.36,0.12,9.18
2025-02-15 03:25:00+00:00,2025-02-15 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,76.59,71.98,-0.0,4.61
2025-02-15 04:55:00+00:00,2025-02-15 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,151.49,142.37,-0.0,9.12
2025-02-15 07:10:00+00:00,2025-02-15 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,125.63,114.61,3.68,7.34
2025-02-15 09:25:00+00:00,2025-02-15 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,94.04,89.06,-0.0,4.98
2025-02-15 11:40:00+00:00,2025-02-15 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,76.8,71.98,-0.0,4.82
2025-02-15 13:55:00+00:00,2025-02-15 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,68.03,63.16,0.77,4.1
2025-02-15 16:10:00+00:00,2025-02-15 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,111.38,103.32,-0.0,8.06
2025-02-15 18:25:00+00:00,2025-02-15 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,112.03,103.83,-0.0,8.2
2025-02-15 20:40:00+00:00,2025-02-15 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,99.21,91.39,0.78,7.04
2025-02-15 22:55:00+00:00,2025-02-15 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,117.06,108.89,-0.0,8.17
2025-02-16 01:10:00+00:00,2025-02-16 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,133.78,124.21,-0.0,9.57
2025-02-16 03:25:00+00:00,2025-02-16 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,101.09,94.3,-0.0,6.79
2025-02-16 04:55:00+00:00,2025-02-16 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,108.55,102.02,-0.0,6.53
2025-02-16 09:25:00+00:00,2025-02-16 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,69.82,60.49,5.22,4.11
2025-02-16 11:40:00+00:00,2025-02-16 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,83.92,76.37,2.59,4.96
2025-02-16 13:55:00+00:00,2025-02-16 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,110.48,104.43,-0.0,6.05
2025-02-16 16:10:00+00:00,2025-02-16 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,165.39,155.43,-0.0,9.96
2025-02-16 18:25:00+00:00,2025-02-16 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,200.22,188.01,-0.0,12.21
2025-02-16 20:40:00+00:00,2025-02-16 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,166.42,156.85,-0.0,9.57
2025-02-16 22:55:00+00:00,2025-02-16 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,166.42,156.55,-0.0,9.87
2025-02-17 01:10:00+00:00,2025-02-17 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,140.68,132.34,-0.0,8.34
2025-02-17 03:25:00+00:00,2025-02-17 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,139.27,129.8,-0.0,9.47
2025-02-17 04:55:00+00:00,2025-02-17 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,65.82,55.75,6.23,3.84
2025-02-17 07:10:00+00:00,2025-02-17 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,97.36,90.71,0.76,5.89
2025-02-17 09:25:00+00:00,2025-02-17 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,74.64,65.79,4.51,4.34
2025-02-17 11:40:00+00:00,2025-02-17 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,103.47,87.1,10.79,5.58
2025-02-17 13:55:00+00:00,2025-02-17 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,68.46,58.13,6.09,4.24
2025-02-17 16:10:00+00:00,2025-02-17 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,146.03,120.91,14.61,10.51
2025-02-17 18:25:00+00:00,2025-02-17 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,144.89,129.89,3.7,11.3
2025-02-17 20:40:00+00:00,2025-02-17 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,164.75,135.9,17.16,11.69
2025-02-17 22:55:00+00:00,2025-02-17 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,156.42,127.2,17.9,11.32
2025-02-18 01:10:00+00:00,2025-02-18 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,177.55,107.29,60.82,9.44
2025-02-18 03:25:00+00:00,2025-02-18 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,181.73,123.63,47.71,10.39
2025-02-18 04:55:00+00:00,2025-02-18 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,181.65,78.8,95.84,7.01
2025-02-18 07:10:00+00:00,2025-02-18 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,115.11,49.87,61.4,3.84
2025-02-18 09:25:00+00:00,2025-02-18 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,109.68,50.35,55.25,4.08
2025-02-18 11:40:00+00:00,2025-02-18 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,147.25,50.34,92.73,4.18
2025-02-18 13:55:00+00:00,2025-02-18 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,151.44,51.38,95.54,4.52
2025-02-18 16:10:00+00:00,2025-02-18 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,173.31,121.92,40.05,11.34
2025-02-18 18:25:00+00:00,2025-02-18 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,177.6,132.56,32.85,12.19
2025-02-18 20:40:00+00:00,2025-02-18 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,169.86,55.41,109.08,5.37
2025-02-18 22:55:00+00:00,2025-02-18 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,188.1,146.09,29.89,12.12
2025-02-19 01:10:00+00:00,2025-02-19 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,202.34,160.53,29.28,12.53
2025-02-19 03:25:00+00:00,2025-02-19 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,203.28,144.81,46.17,12.3
2025-02-19 04:55:00+00:00,2025-02-19 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,170.57,139.67,19.87,11.03
2025-02-19 07:10:00+00:00,2025-02-19 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,151.06,141.44,-0.0,9.62
2025-02-19 09:25:00+00:00,2025-02-19 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,125.33,116.69,-0.0,8.64
